nameOri,nameNon,labelOri,labelSeg
AP&M.RM-1101.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2808.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-2402.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.EF27-28.EASP-DB,AP&M.EF00-00.EASP-DB,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-2839.WC-ADJ,AP&M.RM-0000.WC-ADJ,biiiobiiiiiiobiiiii,"[(0, 4), (5, 12), (13, 19)]"
AP&M.AHU3-LVFD.SPD-CMD,AP&M.AHU0-LVFD.SPD-CMD,biiiobiiiobiiiiiiiiiii,"[(0, 4), (5, 9), (10, 22)]"
AP&M.RM-7218.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-B301WB.ACLG-STPT,AP&M.RM-B000WB.ACLG-STPT,biiiobiiiiiiiiobiiiiiiii,"[(0, 4), (5, 14), (15, 24)]"
AP&M-CRAC-2-MIG-009.TEMPERATURE,AP&M-CRAC-0-MIG-000.TEMPERATURE,biiiobiiiiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 11), (12, 19), (20, 31)]"
AP&M.RM-6218.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-6432.HTG-VLV,AP&M.RM-0000.HTG-VLV,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-B402.ACLG-STPT,AP&M.RM-B000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2442A.HTG-VLV,AP&M.RM-0000A.HTG-VLV,biiiobiiiiiiiobiiiiii,"[(0, 4), (5, 13), (14, 21)]"
AP&M.AHU2-LVFD.FLT-RST,AP&M.AHU0-LVFD.FLT-RST,biiiobiiiobiiiiiiiiiii,"[(0, 4), (5, 9), (10, 22)]"
AP&M.RM-4301.HTG-VLV,AP&M.RM-0000.HTG-VLV,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.EF-7.AVG-ESP,AP&M.EF-0.AVG-ESP,biiiobiiiobiiiiii,"[(0, 4), (5, 9), (10, 17)]"
AP&M.RM-B402.BOX-MODE,AP&M.RM-B000.BOX-MODE,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-3301.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.EF16-VFD.MAX-FREQ,AP&M.EF00-VFD.MAX-FREQ,biiiobiiiobiiiiiiiiiii,"[(0, 4), (5, 9), (10, 22)]"
AP&M.RM-2402C.OHTG-STPT,AP&M.RM-0000C.OHTG-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-2313A.OHMIN-STPT,AP&M.RM-0000A.OHMIN-STPT,biiiobiiiiiiiobiiiiiiiii,"[(0, 4), (5, 13), (14, 24)]"
AP&M.RM-B432B.ACLG-STPT,AP&M.RM-B000B.ACLG-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-7016.ZN-T,AP&M.RM-0000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
AP&M.RM-2351.COM-STPT,AP&M.RM-0000.COM-STPT,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-B859.ACLG-STPT,AP&M.RM-B000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2420A.AHTG-STPT,AP&M.RM-0000A.AHTG-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-4721.BOX-MODE,AP&M.RM-0000.BOX-MODE,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
RM-5350.ZN-T,RM-0000.ZN-T,biiiiiiobiii,"[(0, 7), (8, 12)]"
AP&M.HX-1.P1-STS,AP&M.HX-0.P0-STS,biiiobiiiobiiiii,"[(0, 4), (5, 9), (10, 16)]"
AP&M.RM-4452.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
SPEED,SPEED,biiii,"[(0, 5)]"
RM-5322.COM-STPT,RM-0000.COM-STPT,biiiiiiobiiiiiii,"[(0, 7), (8, 16)]"
AP&M.RM-5240.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.2FLE-HALL.DMPR-CMD,AP&M.0FLE-HALL.DMPR-CMD,biiiobiiiiiiiiobiiiiiii,"[(0, 4), (5, 14), (15, 23)]"
AP&M.RM-2351B.OCC-CMD,AP&M.RM-0000B.OCC-CMD,biiiobiiiiiiiobiiiiii,"[(0, 4), (5, 13), (14, 21)]"
RM-5450.DMPR-POS,RM-0000.DMPR-POS,biiiiiiobiiiiiii,"[(0, 7), (8, 16)]"
AP&M.EF-19.EF19-SS,AP&M.EF-00.EF00-SS,biiiobiiiiobiiiiii,"[(0, 4), (5, 10), (11, 18)]"
AP&M.RM-5141.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-6446.OCMIN-STPT,AP&M.RM-0000.OCMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.RM-2442.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-1856.HMAX-STPT,AP&M.RM-0000.HMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.EF-23.EF23-STS,AP&M.EF-00.EF00-STS,biiiobiiiiobiiiiiii,"[(0, 4), (5, 10), (11, 19)]"
RM-5343.OHMIN-STPT,RM-0000.OHMIN-STPT,biiiiiiobiiiiiiiii,"[(0, 7), (8, 18)]"
AP&M.RM-3311.OCMIN-STPT,AP&M.RM-0000.OCMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.EF9-VFD.VFD-ALM,AP&M.EF0-VFD.VFD-ALM,biiiobiiobiiiiiiiiii,"[(0, 4), (5, 8), (9, 20)]"
AP&M.RM-3301.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-4402C.AHTG-STPT,AP&M.RM-0000C.AHTG-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M-CHW.BCHWR-T,AP&M-CHW.BCHWR-T,biiiobiiiiiiiiii,"[(0, 4), (5, 16)]"
AP&M.RM-4442.COM-STPT,AP&M.RM-0000.COM-STPT,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-2313B.ACLG-STPT,AP&M.RM-0000B.ACLG-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-2859.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-3856.WC-ADJ,AP&M.RM-0000.WC-ADJ,biiiobiiiiiiobiiiii,"[(0, 4), (5, 12), (13, 19)]"
AP&M.RM-6141.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-5240.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-B402.HTG-VLV,AP&M.RM-B000.HTG-VLV,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-4441E.AHTG-STPT,AP&M.RM-0000E.AHTG-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-B325B.ZN-T,AP&M.RM-B000B.ZN-T,biiiobiiiiiiiobiii,"[(0, 4), (5, 13), (14, 18)]"
AP&M.EF-20.E-SP,AP&M.EF-00.E-SP,biiiobiiiiobiii,"[(0, 4), (5, 10), (11, 15)]"
AP&M.RM-6218.OCMIN-STPT,AP&M.RM-0000.OCMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
RM-5450.OCC-CMD,RM-0000.OCC-CMD,biiiiiiobiiiiii,"[(0, 7), (8, 15)]"
AP&M.RM-6260.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-B349.CO2-LVL,AP&M.RM-B000.CO0-LVL,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.AHU-2.RFTR-STS,AP&M.AHU-0.RFTR-STS,biiiobiiiiobiiiiiii,"[(0, 4), (5, 10), (11, 19)]"
AP&M.RM-5816.OHMIN-STPT,AP&M.RM-0000.OHMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.RM-7260.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.POWER.GEN-ALM,AP&M.POWER.GEN-ALM,biiiobiiiiobiiiiii,"[(0, 4), (5, 10), (11, 18)]"
AP&M.RM-3711.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-4101.WC-ADJ,AP&M.RM-0000.WC-ADJ,biiiobiiiiiiobiiiii,"[(0, 4), (5, 12), (13, 19)]"
AP&M.RM-1141.HMAX-STPT,AP&M.RM-0000.HMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-3351A.OCC-CMD,AP&M.RM-0000A.OCC-CMD,biiiobiiiiiiiobiiiiii,"[(0, 4), (5, 13), (14, 21)]"
AP&M.RM-2113.OHMIN-STPT,AP&M.RM-0000.OHMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.RM-3731.ACLG-SP,AP&M.RM-0000.ACLG-SP,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-3108.COM-STPT,AP&M.RM-0000.COM-STPT,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
4301  FLOW,0000  FLOW,biiioobiii,"[(0, 4), (6, 10)]"
AP&M.RM-3101.OHMIN-STPT,AP&M.RM-0000.OHMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.RM-4301.DMPR-POS,AP&M.RM-0000.DMPR-POS,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-3202.DMPR-CMD,AP&M.RM-0000.DMPR-CMD,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-2341.HTG-VLV,AP&M.RM-0000.HTG-VLV,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M-CRAC-2-MIG-009.LOSS OF POWER,AP&M-CRAC-0-MIG-000.LOSS OF POWER,biiiobiiiiiobiiiiiiobiiiiiiiiiiii,"[(0, 4), (5, 11), (12, 19), (20, 33)]"
AP&M-CRAC-2-MIG-009.% CAPACITY,AP&M-CRAC-0-MIG-000.% CAPACITY,biiiobiiiiiobiiiiiiooobiiiiiii,"[(0, 4), (5, 11), (12, 19), (22, 30)]"
AMPM.RM-4741.SA-VP,AMPM.RM-0000.SA-VP,biiiobiiiiiiobiiii,"[(0, 4), (5, 12), (13, 18)]"
AP&M.RM-4402.WC-ADJ,AP&M.RM-0000.WC-ADJ,biiiobiiiiiiobiiiii,"[(0, 4), (5, 12), (13, 19)]"
AP&M.EF-9.E-SP,AP&M.EF-0.E-SP,biiiobiiiobiii,"[(0, 4), (5, 9), (10, 14)]"
AP&M.EF-5.ESP-IT,AP&M.EF-0.ESP-IT,biiiobiiiobiiiii,"[(0, 4), (5, 9), (10, 16)]"
AP&M.RM-1408.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
OAT-ENBL-STPT,OAT-ENBL-STPT,biiiiiiiiiiii,"[(0, 13)]"
FREQ,FREQ,biii,"[(0, 4)]"
AP&M.RM-4332A.OCC-CMD,AP&M.RM-0000A.OCC-CMD,biiiobiiiiiiiobiiiiii,"[(0, 4), (5, 13), (14, 21)]"
AP&M.RM-5018.OHMIN-STPT,AP&M.RM-0000.OHMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.RM-4331.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2101.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-B301.SUP-FLOW,AP&M.RM-B000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-2442A.OCC-CMD,AP&M.RM-0000A.OCC-CMD,biiiobiiiiiiiobiiiiii,"[(0, 4), (5, 13), (14, 21)]"
AP&M.RM-5402.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.BSMT-LOBBY.OCMIN-STPT,AP&M.BSMT-LOBBY.OCMIN-STPT,biiiobiiiiiiiiiobiiiiiiiii,"[(0, 4), (5, 15), (16, 26)]"
AP&M.RM-3101.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-1816.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-2351.HTG-VLV,AP&M.RM-0000.HTG-VLV,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-2432A.DMPR-POS,AP&M.RM-0000A.DMPR-POS,biiiobiiiiiiiobiiiiiii,"[(0, 4), (5, 13), (14, 22)]"
AP&M.RM-4432B.SUPFLO-STPT,AP&M.RM-0000B.SUPFLO-STPT,biiiobiiiiiiiobiiiiiiiiii,"[(0, 4), (5, 13), (14, 25)]"
AP&M.RM-3731.OHTG-STPT,AP&M.RM-0000.OHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2101.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.EF20-VFD.SPD-CMD,AP&M.EF00-VFD.SPD-CMD,biiiobiiiobiiiiiiiiii,"[(0, 4), (5, 9), (10, 21)]"
AP&M.EF16-VFD.LAST-FLT,AP&M.EF00-VFD.LAST-FLT,biiiobiiiobiiiiiiiiiii,"[(0, 4), (5, 9), (10, 22)]"
AP&M.RM-5715.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-1240.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.AHU2-RVFD.FLT-RST,AP&M.AHU0-RVFD.FLT-RST,biiiobiiiobiiiiiiiiiii,"[(0, 4), (5, 9), (10, 22)]"
AP&M.RM-3260.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2402C.ACLG-STPT,AP&M.RM-0000C.ACLG-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-4882.CO2-LVL,AP&M.RM-0000.CO0-LVL,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-3731.ZN-T,AP&M.RM-0000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
AP&M.RM-3161.OCMIN-STPT,AP&M.RM-0000.OCMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.RM-5260.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-5856.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
TORQUE,TORQUE,biiiii,"[(0, 6)]"
AP&M.EF20-VFD.CURRENT,AP&M.EF00-VFD.CURRENT,biiiobiiiobiiiiiiiiii,"[(0, 4), (5, 9), (10, 21)]"
AP&M.RM-2301.OHTG-STPT,AP&M.RM-0000.OHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-7409.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-2808.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.TES.HTHWR-T,AP&M.TES.HTHWR-T,biiiooooobbbbbob,"[(0, 4), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (15, 16)]"
AP&M.TES.TES-DB,AP&M.TES.TES-DB,biiiooooooooobi,"[(0, 4), (13, 15)]"
AP&M.POWER.E1213PWR,AP&M.POWER.E0000PWR,biiiobiiiiobiiiiiii,"[(0, 4), (5, 10), (11, 19)]"
AP&M.EF5-VFD.FWDREV-CMD,AP&M.EF0-VFD.FWDREV-CMD,biiiobiiobiiiiiiiiiiiii,"[(0, 4), (5, 8), (9, 23)]"
AP&M.RM-4452.OCMIN-STPT,AP&M.RM-0000.OCMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.RM-1704.AVGZN-T,AP&M.RM-0000.AVGZN-T,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-4816.OCLG-STPT,AP&M.RM-0000.OCLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-B349B.OCMIN-STPT,AP&M.RM-B000B.OCMIN-STPT,biiiobiiiiiiiobiiiiiiiii,"[(0, 4), (5, 13), (14, 24)]"
AP&M.RM-3741A.OHTG-STPT,AP&M.RM-0000A.OHTG-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-3161.DMPR-CMD,AP&M.RM-0000.DMPR-CMD,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-3721.OHTG-STPT,AP&M.RM-0000.OHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.AHU-2.SA2-SP,AP&M.AHU-0.SA0-SP,biiiobiiiiobiiiii,"[(0, 4), (5, 10), (11, 17)]"
AP&M.AHU-3.SATHTG-DB,AP&M.AHU-0.SATHTG-DB,biiiobiiiiobiiiiiiii,"[(0, 4), (5, 10), (11, 20)]"
AP&M.RM-6218.HTG-VLV,AP&M.RM-0000.HTG-VLV,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-6414.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-7218.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.AHU2-RVFD.VFD-ENA,AP&M.AHU0-RVFD.VFD-ENA,biiiobiiiobiiiiiiiiiii,"[(0, 4), (5, 9), (10, 22)]"
AP&M.RM-1157.ZN-T,AP&M.RM-0000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
AP&M.RM-2250.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-6307.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-3302I.SUPFLO-STPT,AP&M.RM-0000I.SUPFLO-STPT,biiiobiiiiiiiobiiiiiiiiii,"[(0, 4), (5, 13), (14, 25)]"
AP&M.RM-B819.OCC-CMD,AP&M.RM-B000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-3311A.SUPFLO-STPT,AP&M.RM-0000A.SUPFLO-STPT,biiiobiiiiiiiobiiiiiiiiii,"[(0, 4), (5, 13), (14, 25)]"
AP&M.RM-5240.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
FWDREV-CM,FWDREV-CM,biiiiiiii,"[(0, 9)]"
AP&M.EF27-28.EF28-FLOW,AP&M.EF00-00.EF00-FLOW,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-B301B.CMAX-STPT,AP&M.RM-B000B.CMAX-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-1704.RM1704-T,AP&M.RM-0000.RM0000-T,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-4741A.ZN-T,AP&M.RM-0000A.ZN-T,biiiobiiiiiiiobiii,"[(0, 4), (5, 13), (14, 18)]"
AP&M.EF-20.EVFD-CMD,AP&M.EF-00.EVFD-CMD,biiiobiiiiobiiiiiii,"[(0, 4), (5, 10), (11, 19)]"
AP&M.RM-5260.HMAX-STPT,AP&M.RM-0000.HMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-1859.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.BSMTW-HALL.OCMIN-STPT,AP&M.BSMTW-HALL.OCMIN-STPT,biiiobiiiiiiiiiobiiiiiiiii,"[(0, 4), (5, 15), (16, 26)]"
AP&M.AHU-3.DMPR-CMD,AP&M.AHU-0.DMPR-CMD,biiiobiiiiobiiiiiii,"[(0, 4), (5, 10), (11, 19)]"
AP&M.RM-1839.OHTG-STPT,AP&M.RM-0000.OHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-3311.ZN-T,AP&M.RM-0000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
RM-5443.WC-ADJ,RM-0000.WC-ADJ,biiiiiiobiiiii,"[(0, 7), (8, 14)]"
AP&M.HX-2.P20-SS,AP&M.HX-0.P00-SS,biiiobiiiobiiiii,"[(0, 4), (5, 9), (10, 16)]"
AP&M.RM-3880.COM-STPT,AP&M.RM-0000.COM-STPT,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.EF8-VFD.CURRENT,AP&M.EF0-VFD.CURRENT,biiiobiiobiiiiiiiiii,"[(0, 4), (5, 8), (9, 20)]"
AP&M.HX-2.OSARST-LO,AP&M.HX-0.OSARST-LO,biiiobiiiobiiiiiiii,"[(0, 4), (5, 9), (10, 19)]"
AP&M.RM-2113E.SUP-FLOW,AP&M.RM-0000E.SUP-FLOW,biiiobiiiiiiiobiiiiiii,"[(0, 4), (5, 13), (14, 22)]"
AP&M.RM-7456.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-3741A.ZN-T,AP&M.RM-0000A.ZN-T,biiiobiiiiiiiobiii,"[(0, 4), (5, 13), (14, 18)]"
AP&M.RM-3302C.OHMIN-STPT,AP&M.RM-0000C.OHMIN-STPT,biiiobiiiiiiiobiiiiiiiii,"[(0, 4), (5, 13), (14, 24)]"
AP&M.RM-4452.BOX-MODE,AP&M.RM-0000.BOX-MODE,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.EF-3.ESP-STPT,AP&M.EF-0.ESP-STPT,biiiobiiiobiiiiiii,"[(0, 4), (5, 9), (10, 18)]"
RM-5343.AHTG-STPT,RM-0000.AHTG-STPT,biiiiiiobiiiiiiii,"[(0, 7), (8, 17)]"
RM-5330.BOX-MODE,RM-0000.BOX-MODE,biiiiiiobiiiiiii,"[(0, 7), (8, 16)]"
AP&M.RM-2202.OCLG-STPT,AP&M.RM-0000.OCLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2250.HMAX-STPT,AP&M.RM-0000.HMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-5412.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
FREQ,FREQ,biii,"[(0, 4)]"
RM-5444.WC-ADJ,RM-0000.WC-ADJ,biiiiiiobiiiii,"[(0, 7), (8, 14)]"
AP&M.RM-6446.WC-ADJ,AP&M.RM-0000.WC-ADJ,biiiobiiiiiiobiiiii,"[(0, 4), (5, 12), (13, 19)]"
AP&M.RM-2819.HMAX-STPT,AP&M.RM-0000.HMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2301B.SUP-FLOW,AP&M.RM-0000B.SUP-FLOW,biiiobiiiiiiiobiiiiiii,"[(0, 4), (5, 13), (14, 22)]"
AP&M.RM-B349B.ACLG-STPT,AP&M.RM-B000B.ACLG-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-2856.OCLG-STPT,AP&M.RM-0000.OCLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
