nameOri,nameNon,labelOri,labelSeg
SODA3R795__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R530__VAV,SODA0R000__VAV,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R795__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R411_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA1R606__VAV,SODA0R000__VAV,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R567__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R739__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R776__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R420A_TMR,SODA0R000A_TMR,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA1R430__VAV,SODA0R000__VAV,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R678__VAV,SODA0R000__VAV,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R190A_ART,SODA0R000A_ART,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA1R190A_ARS,SODA0R000A_ARS,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA4R645__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC3P10___SPD,SODC0P00___SPD,biibibiiooobii,"[(0, 3), (3, 5), (5, 8), (11, 14)]"
SODA1__LOW_RAT,SODA0__LOW_RAT,biibioobiiiiii,"[(0, 3), (3, 5), (7, 14)]"
SODA1R290__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC3P10___SPR,SODC0P00___SPR,biibibiiooobii,"[(0, 3), (3, 5), (5, 8), (11, 14)]"
SODA1R420__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R514__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R514__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC3A31___STA,SODC0A00___STA,biibibiiooobii,"[(0, 3), (3, 5), (5, 8), (11, 14)]"
SODA4R637__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R385__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R637__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R695_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA3R689_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA1R682__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R682__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA2______S_S,SODA0______S_S,biibioooooobii,"[(0, 3), (3, 5), (11, 14)]"
SODA3R727__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R379__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R379__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1F3_VAV_AV,SODA0F0_VAV_AV,biibibiobiiiii,"[(0, 3), (3, 5), (5, 7), (8, 14)]"
SODA3R381__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R319__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R783_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA1R516__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3C611_RVAV,SODA0C000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA3R781__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R444__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R513_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA4R665__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC1______S_S,SODC0______S_S,biibioooooobii,"[(0, 3), (3, 5), (11, 14)]"
SODA4R567_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODH1P02___SPR,SODH0P00___SPR,biibibiiooobii,"[(0, 3), (3, 5), (5, 8), (11, 14)]"
SODA1R734__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R283E_AGN,SODA0R000E_AGN,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA3R529__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R529__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R729_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA1R682__VAV,SODA0R000__VAV,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC3A33___ALM,SODC0A00___ALM,biibibiiooobii,"[(0, 3), (3, 5), (5, 8), (11, 14)]"
SODA1R352__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R524__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R524__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R531__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4C751_RVAV,SODA0C000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA3R383_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA4R531__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R190B_ASO,SODA0R000B_ASO,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA3R325__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R685__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R339__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1E13DP_STA,SODA0E00DP_STA,biibibiibiiiii,"[(0, 3), (3, 5), (5, 8), (8, 14)]"
SODA3R313__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4E19___S_S,SODA0E00___S_S,biibibiiooobii,"[(0, 3), (3, 5), (5, 8), (11, 14)]"
SODA1C700D_ASO,SODA0C000D_ASO,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA4R373__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R577_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA1R352__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R623__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R623__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R500A_VAV,SODA0R000A_VAV,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA3R527_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA4R739__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R627_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA3C511__ASO,SODA0C000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R676__VAV,SODA0R000__VAV,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC3P09___FLT,SODC0P00___FLT,biibibiiooobii,"[(0, 3), (3, 5), (5, 8), (11, 14)]"
SODA3R417_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA1R287__ALM,SODA0R000__ALM,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R405A_VAV,SODA0R000A_VAV,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA4R445__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SOD__BLD_STMON,SOD__BLD_STMON,biioobiiobiiii,"[(0, 3), (5, 8), (9, 14)]"
SODA4R445__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R442__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R595_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA1R280__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R771_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA1C180__AGN,SODA0C000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R385__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R385__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R637__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R375__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R789__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R5831RVAV,SODA0R0000RVAV,biibibiiiibiii,"[(0, 3), (3, 5), (5, 10), (10, 14)]"
SODA4R333__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R321__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC3P10__FAIL,SODC0P00__FAIL,biibibiioobiii,"[(0, 3), (3, 5), (5, 8), (10, 14)]"
SODA3R727__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R727__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R187A_ASO,SODA0R000A_ASO,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA4C300TRVAV,SODA0C000TRVAV,biibibiiiibiii,"[(0, 3), (3, 5), (5, 10), (10, 14)]"
SODA4R337A_AGN,SODA0R000A_AGN,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA1R410B_AGN,SODA0R000B_AGN,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA4R449_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA1C400B_ART,SODA0C000B_ART,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA3R795__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R665__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R465_5ARS,SODA0R000_0ARS,biibibiiiiibii,"[(0, 3), (3, 5), (5, 11), (11, 14)]"
SODA4R665__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R785__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R785__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R444__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R645__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R444__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R337__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R681B_ARS,SODA0R000B_ARS,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA4R681B_ART,SODA0R000B_ART,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA4R677__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3____EVENT,SODA0____EVENT,biibioooobiiii,"[(0, 3), (3, 5), (9, 14)]"
SODA3C411__AGN,SODA0C000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R537__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1______S_S,SODA0______S_S,biibioooooobii,"[(0, 3), (3, 5), (11, 14)]"
SODA4R731_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODC3A36___STA,SODC0A00___STA,biibibiiooobii,"[(0, 3), (3, 5), (5, 8), (11, 14)]"
SODA3R787__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R449__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R367_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA3R393__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R364__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC3P09__FAIL,SODC0P00__FAIL,biibibiioobiii,"[(0, 3), (3, 5), (5, 8), (10, 14)]"
SODA3R393__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R615_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA2____CURTL,SODA0____CURTL,biibioooobiiii,"[(0, 3), (3, 5), (9, 14)]"
SODA4R533__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R339__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R325__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R325__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R623__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R552__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R465K_ART,SODA0R000K_ART,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA3R313_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA4R777__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R771__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R398__VAV,SODA0R000__VAV,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R510__VAV,SODA0R000__VAV,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R516__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R523__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R516__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R275__VAV,SODA0R000__VAV,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R752__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC3A37___STA,SODC0A00___STA,biibibiiooobii,"[(0, 3), (3, 5), (5, 8), (11, 14)]"
SODA4R752__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA5R800A_ARS,SODA0R000A_ARS,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODC3A41___ALM,SODC0A00___ALM,biibibiiooobii,"[(0, 3), (3, 5), (5, 8), (11, 14)]"
SODA4R580__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA5R800A_ART,SODA0R000A_ART,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA1R734__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R598__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R721__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R365__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R633__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC1SP04__SPR,SODC0SP00__SPR,biibiibiioobii,"[(0, 3), (3, 6), (6, 9), (11, 14)]"
SODA1R524__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC1SP04__SPD,SODC0SP00__SPD,biibiibiioobii,"[(0, 3), (3, 6), (6, 9), (11, 14)]"
SODA4R465H_ART,SODA0R000H_ART,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA1R726__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R465H_ARS,SODA0R000H_ARS,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA3R725__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R376A_VAV,SODA0R000A_VAV,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA3R311__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R311__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R440__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R531__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R389__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R5871RVAV,SODA0R0000RVAV,biibibiiiibiii,"[(0, 3), (3, 5), (5, 10), (10, 14)]"
SODA4R347__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R347__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R342__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R563__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3C511__ARS,SODA0C000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R340__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R340__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA2E15DP_STA,SODA0E00DP_STA,biibibiibiiiii,"[(0, 3), (3, 5), (5, 8), (8, 14)]"
SODA3R683__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R683__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODE05_____STA,SODE00_____STA,biibiiooooobii,"[(0, 3), (3, 6), (11, 14)]"
SODA4R449__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R311_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA3R415_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA4R449__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R787__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R787__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R543__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R627__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R375__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R375__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R627__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R465D_VAV,SODA0R000D_VAV,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA3R515__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R515__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODE04_____STA,SODE00_____STA,biibiiooooobii,"[(0, 3), (3, 6), (11, 14)]"
SODA4R543_RVAV,SODA0R000_RVAV,biibibiiiobiii,"[(0, 3), (3, 5), (5, 9), (10, 14)]"
SODA4R333__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R465_5RVP,SODA0R000_0RVP,biibibiiiiibii,"[(0, 3), (3, 5), (5, 11), (11, 14)]"
SODA4R333__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODC3A34___STA,SODC0A00___STA,biibibiiooobii,"[(0, 3), (3, 5), (5, 8), (11, 14)]"
SODA3R329__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R595__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R595__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R785__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R523__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R523__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1C300__AGN,SODA0C000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R733__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R727__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R733__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R645__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R677__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R405A_ARS,SODA0R000A_ARS,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA1R405A_ART,SODA0R000A_ART,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA3______OAT,SODA0______OAT,biibioooooobii,"[(0, 3), (3, 5), (11, 14)]"
SODA3R383__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R681B_ASO,SODA0R000B_ASO,biibibiiiiobii,"[(0, 3), (3, 5), (5, 10), (11, 14)]"
SODA3R415__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA4R633__ASO,SODA0R000__ASO,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R598__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R564__ARS,SODA0R000__ARS,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA1R564__ART,SODA0R000__ART,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
SODA3R683__AGN,SODA0R000__AGN,biibibiiioobii,"[(0, 3), (3, 5), (5, 9), (11, 14)]"
